user_id,commerce_id,view,comment,like,fav,share,rate,asset_id
45529bfa-ca3e-451a-a767-ca2b9a3a0cef,6a46535704ce7b534b517569,1,,1,1,1,2.8,
38f22aac-bb34-470d-a828-2e9ebb4b1607,6a4653572469ad3030515879,1,我们是政府认证的影视制作企业，资质齐全。,1,1,0,2.6,
8bfec46a-9430-41ff-bd22-351d234985ec,6a465357612450a80d51543c,1,,1,1,0,4.1,2ab310f0-b770-480c-a826-99a1fab277fe
db259bf6-d565-41fc-8245-732660b5b260,6a465357729ff929575170c7,1,承诺成片质量不低于样片标准，有保障。,0,0,1,1.5,8cb7b937-dc38-4aed-b4ca-8ce2cc9f2689
70861745-54e5-4789-b0a4-4686f2c4c7cf,6a4653579e28f80244515ca2,1,自有专业录音设备，收音质量达到广播级标准。,0,0,1,2.7,8f03999d-88f7-438e-8b3c-a9ac79779df4
4e40d4d2-9056-47d2-98f8-73263164ee8e,6a465357659741937c51689c,1,我们有专业的后期制作团队和全套剪辑设备。,0,0,0,2.2,506056d9-b1b9-4e30-89a4-d16816096273
9eafa960-6f3b-44db-bbc1-e2fadc646701,6a4653576c2fd4b47e51734c,1,这个视频的预期传播渠道有哪些？,1,1,0,2.4,
a77fab28-172b-4ec3-8714-c1a9c4861aa1,6a465357fd73a04f6f516d36,1,这个项目的KPI是什么？我们好制定对应的策略。,0,1,0,4.9,
c106deeb-cb66-4eed-b0a8-f51eea183574,6a4653571291662fce51713f,1,专注商业视频拍摄多年，对品牌视觉有独到理解。,0,0,1,3,
ab11f0e9-741f-4e77-afd1-e0ec32b45778,6a46535736c8f1c6045170c3,1,我们团队有专业导演、摄影师、剪辑师，配置完整。,1,0,0,3.4,e0da5b99-ac81-4e32-8fd7-366554b31a66
7975c3ab-90fe-445f-9e70-f593c1c707ed,6a4653579b53f83071517336,1,团队配备多台4K摄影机和全套蔡司镜头。,1,1,0,3.8,38be8c7b-e1c3-4ad2-a2e8-ef88d4b42d3c
238871d4-1247-4270-9253-2abe588b2e12,6a46535735a1cd9f3551639d,1,,0,0,1,2.7,
a6b70a3f-4729-4907-8023-86de451c6e22,6a46535737588682df51659f,1,,1,1,0,3.5,4beb0edc-c890-41c2-b079-fc07c74fb675
5a894d49-378a-48a4-9652-f663ed165eff,6a465357eb8a1533d0516f86,1,我们之前服务过您同行业的品牌，对行业痛点很了解。,1,1,0,5,f7961a0c-9606-4d35-a63b-abcdc463b973
0efc5734-06ee-4511-b060-4dde0e2bdfe2,6a465357b3494ae8895177bf,1,,0,0,1,2.3,
98f49b98-0d59-491b-a8a2-0031d918e825,6a465357145e9a9ad5517f32,1,建议用反差对比的手法来突出品牌特点。,0,0,0,4.2,
67b9f2df-73ec-4dc7-b0d3-9517cb6fb6ec,6a4653573a9e75fde651779c,1,行业经验丰富，知道什么样的内容在这个领域最有效。,0,1,1,1.7,cdec037d-1cad-414e-abb3-eb36fcc28c82
5efe4a38-e5b6-492b-bee7-d97e964975ab,6a46535726fd4b97be51649a,1,请问品牌的核心卖点是什么？视频要重点突出哪些？,0,0,1,4.8,
df4af16a-b787-4b25-ba2c-85123d7ff7be,6a465357bd048b81b751608f,1,,1,1,1,2.6,ce528e14-c476-4dff-9d8f-cf768c4117ee
10f4f628-dc4f-4230-8391-5f1b9369d493,6a46535760876c885d515cd7,1,团队很感兴趣，可以马上安排沟通具体方案。,1,1,1,3.2,
1b3558b6-7383-4aa1-b44e-48c74a4be604,6a4653571991cb2c4d5177cc,1,我们团队拍过很多同类型的视频，经验丰富，可以看作品。,1,1,0,1.8,be7355ba-a3c5-41ed-83a2-f09dabba78f2
b5c45239-62aa-4f68-a841-962cfc2fd8fe,6a465357ec6410f420517f1d,1,,1,1,0,3.2,84563887-0929-40ca-9848-02eb9c6e0396
601e8063-84a7-4d66-b76d-e39472ab9f22,6a465357b4fdaf6185515a58,1,,0,0,1,2.2,c37e6c8b-a65d-4ca7-b27e-a6c6e794b646
61f611ba-b32b-4200-9869-7cddf97e688b,6a4653579e4f246392515954,1,您希望视频呈现什么风格？高端大气还是亲民接地气？,1,1,1,4,540ff587-e882-463c-a8cd-69c7edce9df9
9e8157f2-1311-4eac-bb86-67b8a49537d1,6a46535771b2eff484517e75,1,团队在创意策划和拍摄执行方面都有很强的人才。,1,0,1,3.6,
5eb1d38c-d588-45bf-870c-b15ecf2bcb40,6a465357bfc823246151721c,1,我们研究过这个行业的头部品牌视频，有深入理解。,0,0,1,1.2,e072a64f-0f93-4e85-881e-14372fbbe9d3
9cd61f7b-62a1-4225-b4c6-48a2ac7cd199,6a465357a5f1bd1781517e4a,1,之前做过多个同品类的视频，对竞品情况也比较了解。,1,1,1,3.1,521de413-1c43-4428-bdcc-a22900822d86
e8d40995-151b-4f80-ad93-47bf3664d392,6a4653579080771bb15152fb,1,从专业角度建议，这个视频可以用电影级调色提升质感。,1,0,0,2.2,2276d371-af7d-49b5-b09d-239dee27458c
4f99749a-0b60-40cb-b875-1c87014ec241,6a4653579efee04c3e517f11,1,,0,0,0,5,87726006-3131-41e1-8c6f-575f8ad96467
1d44e0f2-56cb-4be3-a6ac-65fbfe747dc6,6a465357a17ecbd5585161b6,1,公司有正规影视制作资质，可开增值税专用发票。,0,1,1,3.6,
9694a05b-4163-4989-bdfd-b6715ba006c3,6a46535778b42f38eb517630,1,设备齐全，从索尼FX6到RED都有，满足不同档次需求。,1,1,0,1.9,773dcbf6-e31c-4669-b968-3b3838cec7a5
3a2a7137-5428-467a-b561-3dc5a7121d30,6a465357191e430e0f516630,1,之前合作过的客户都给了五星好评，口碑很好。,1,0,0,3.1,
f0ed089e-b6c3-4a14-b505-30bee5bf4a06,6a46535742d418fc28516897,1,我们熟悉这个行业的营销打法，能给出专业建议。,0,1,0,3.9,9d626eaf-169c-4bcf-9af9-bc440973ee14
41113133-d184-4695-b38a-09a246d2783d,6a46535790626d7ef75158a7,1,团队持有多项影视行业专业资格证书。,0,0,0,1,e9727ea7-5622-40ca-8f45-2a60c02fb565
4657aa92-2ef5-47c9-b271-df955b4e20d0,6a4653576aa4070ee7516818,1,建议用快节奏剪辑配合强视觉冲击，适合短视频平台。,0,1,1,4.2,
35ae8cbd-4bd8-4356-a0d8-c00cb9105dca,6a4653571d49ed991f51527f,1,我们服务过多个头部品牌，视频质量获得一致好评。,0,1,1,2.7,56d4acd5-0c46-4048-9d0a-509e785d1304
db0d704b-44d4-4d10-9409-81f1a7389fd3,6a46535763d2e0d5a351535f,1,,0,0,0,3.6,
f20b63a8-17aa-4918-a351-acedecab614d,6a465357644ede2b3951625c,1,我们承诺不转包，全程由自己的团队执行。,0,0,1,2.4,d0669714-5160-4bcb-9add-dca520f92410
c8394b98-9787-45e3-92f8-1ce10bf763cf,6a46535744e756758a517e79,1,,1,1,0,2.8,
be6fb210-f28e-4552-82e6-4a84e5729310,6a465357991c0a9adb517d67,1,,1,0,0,4.1,
b99117ba-8f2d-4b62-b922-c0d5c9294a0d,6a46535732f718d52c515c08,1,,0,1,1,2.4,
d731caee-5956-41ac-bcf2-7c361bb64c7d,6a46535739f3eeebf05168cf,1,,0,0,1,2.3,
0f8387cc-4a4c-45ce-98a8-1cb6b2cb67eb,6a465357052a940b2a51593f,1,我们也，团队很感兴趣，可以马上安排沟通具体方案。,0,1,0,2.4,05e9af8a-af66-4876-9521-a0983bfbb21f
86c316c9-7b72-4cbf-be46-8f79f726012f,6a465357e12407cadc517844,1,自有航拍团队和设备，可提供高质量的空中镜头。,1,0,1,1.5,698008b3-fb9a-410d-89c8-5ebfd4942cfa
b62059aa-6dea-4cbb-a306-e74c441a39ee,6a465357ef5816011f515ab3,1,请问视频拍摄需要提前去现场踩点吗？,0,0,0,1,
4dfd07f7-d094-4469-9222-bcdcef279d5a,6a465357c260e86910516632,1,,1,0,0,3.5,7cc5878f-1717-45a4-a355-76b17ccdb07a
e930af9e-f492-42cd-af5a-464c2112bbac,6a465357306828e7ac51616c,1,,1,1,1,2.4,
08be3491-ad8e-48ce-bd47-6be720dddb7a,6a465357bb7a05fbc7517134,1,,0,0,1,3.1,
7b04afd8-e4ac-4e68-8a27-520fa487fdd1,6a465357088f207527516a4d,1,团队中有成员此前就在这个行业工作过，非常了解。,1,0,0,1.6,
2e7af372-081e-45b0-9fb4-77c1b8474deb,6a46535773d2721387515d6f,1,这个视频主要想达成什么效果？品牌曝光还是转化？,1,0,0,1,c79daef4-648b-4c3a-88a9-7608091abfcc
d948d84d-977a-47be-9c73-57cdd18fdb2a,6a465357c9a6e2bb3f515197,1,这个视频的风格有参考方向吗？还是完全创新？,0,1,0,5,cf368efa-5dc2-44fa-96c6-ef90fd20f532
a6ef4eb7-379d-4658-aa6b-46d108830f50,6a465357c5a49f7e355163d7,1,团队对此类项目有丰富的积累，希望能合作。,1,0,0,5,07557455-8267-4746-bfac-f26db4071151
ff8e4a69-8cef-4e3e-8969-aae81a545502,6a465357c8428d85dd517223,1,创意方面我们有很多想法，可以出几套方案。,0,1,1,2.3,1c01ccf4-3060-4f7d-be11-a87840f4a7ec
cc8ea6fe-6c12-4452-b2cf-a6b2c3d67cc8,6a4653572df688b985517482,1,想确认交付的素材格式，是只给成片还是也提供源文件？,0,0,1,3.5,4c267db1-656e-4b23-a717-2251c5812501
cf927e28-5878-42be-92ba-69b60fef35a8,6a46535721e85c1cd7515839,1,我们是多个大型平台的官方合作服务商。，看好这个项目,1,1,0,3.7,
995283f0-ec6a-4dee-bfb9-6568e1bc9889,6a465357e5f8b8bbcd5155d6,1,,0,1,0,2.3,3ae7656a-91fa-47e9-86c3-1b02657f6348
654871b7-0ece-4095-91bc-191a7a4b1e03,6a46535793bd3799425164c4,1,这个品类我们研究过，知道怎么拍最有转化效果。,1,0,1,4.5,c0fb19dc-42b8-4c73-8735-e0155c340e29
7a1eb8ad-1483-4cc1-826a-d410bbf6d8c2,6a465357112096344a5165f9,1,我们有专业的灯光器材和布光团队，保证画质。,1,0,1,3.1,e9b4e523-fa14-4708-9aad-fd6ca2ea13e0
f3355cdf-79a6-4e25-849a-d8af2869594a,6a465357f6250c5300515ffc,1,我们比一般团队更懂品牌营销，视频能带来实际转化。,0,0,0,4,
955be12c-7629-40ee-844d-1038351813fa,6a465357d1cb5c10d95165e8,1,我们团队拍过很多同类型的视频，经验丰富，可以看作品。,1,0,1,2.1,77ab4494-02ec-43e7-92fc-d772487abd59
65d92ede-e1da-420b-a66c-0c9e986972c9,6a465357c0c561b060516999,1,请问这个项目需要多次修改和打磨吗？,0,1,0,1.5,e136802a-235a-4c77-b1bb-a08ccc72b914
c8bcc6c9-0d69-450e-9568-e549b03a8e4a,6a465357f1d6444f97515511,1,,0,0,1,3.5,b5ee183e-8575-4bab-9dbb-443342df67e2
c26e3c10-5bfe-48d7-8eb9-0c2a85e406c8,6a4653573b6302eb28516be3,1,我们的导演有多年广告片拍摄经验，审美在线。,1,1,1,4.1,3bc7f996-60e5-467d-b92d-020a400fe7e6
81defa5b-5a5c-47e1-a8a9-44d20e63505c,6a4653579b003754b6515484,1,想问一下，品牌方会参与前期的创意讨论吗？,1,1,0,2.3,
36f4b90a-7764-4773-b034-5d8472b9cfc0,6a46535780eb559c35515c6c,1,请问这个项目需要多次修改和打磨吗？,1,0,0,4.6,4777ccca-abdb-40d5-8fc7-470875380438
0e14c712-1e8f-4f40-b3c1-956dc1319044,6a465357fc63dbad7d516ec2,1,,0,0,1,1.6,ea1c3835-c7a7-4958-a2d5-0e7dfe70854e
ca169a77-de6b-4451-ad36-583ac8dd6db8,6a46535790945a65ca516f73,1,,1,0,0,2.6,
354b2c6a-40d8-4fd0-85ac-8300b9141b18,6a4653578336b4ee0d516f2d,1,之前合作过的客户都给了五星好评，口碑很好。,0,1,0,2.7,
becebfc1-8fbc-49ad-af8f-eaa924a024f0,6a465357db7bb3a5af517a76,1,,0,1,1,2.2,a31be82e-4977-44c3-9094-78e90f0a6c43
fec98e46-713f-4140-90ac-3aa62044a475,6a465357e2af36e24f5178f9,1,,1,1,1,3.1,
7ea2440f-4f3c-473a-b159-1b9e76d808a6,6a465357a7d61cbb5d517c17,1,我们是多个大型平台的官方合作服务商。,1,1,1,3.3,b121c3b2-5d32-4706-842c-8ad7b51d3d61
83779b0e-6c4c-4cf9-9b1a-77bf76c31ef5,6a465357dd2a6f7d1951700c,1,有丰富的广告片、宣传片、纪录片拍摄经验。,1,1,1,3.9,
5756a451-2ee7-4957-a4b5-fa76e8221a23,6a465357113735e04f516a94,1,,1,0,0,2.1,
b4e88af8-afde-459e-82e5-c9b6a2832838,6a465357de6ec7fb1b51616e,1,团队规模灵活，可以根据项目大小调整人员配置。,1,0,0,2.2,
c7f5030f-5ee8-4333-a974-7a07c13e56b2,6a465357f1cb3b3a8a5172bf,1,,1,1,0,2.6,9716a859-0ab0-41e8-b5d2-73871cbe2644
8bbe5c1d-474a-4377-98d0-fcb559566456,6a465357914b4797305179ec,1,请问这个项目需要多次修改和打磨吗？,1,0,1,1.4,63c74450-6522-4ff4-9b93-883a13460b1b
5eede3c4-b519-484f-8eae-1dd7c41e8758,6a465357912ec35b835176a6,1,设备和后期设施齐全，可以一站式完成全流程制作。,0,0,1,4.2,304f1486-4854-49b4-8411-c8648c5e2104
4dcfdd7e-dffa-4231-8680-e4a5247d2fda,6a465357fcd5aaece2516b11,1,可以考虑用微电影的叙事方式，更有记忆点。,1,0,1,2.7,2ee82dd3-5a08-4b19-abbb-848623bb5e8d
05e925ff-4423-469a-99c2-9564726ba7de,6a4653572b42763fc751571d,1,,1,1,1,3.9,6d95b662-7c34-4339-be92-7b963428d4dd
e48fa18b-4d5f-4303-ab9a-e1edb601ceb1,6a465357eb01b83ed45162f7,1,这个视频建议采用故事化叙事，会更打动观众。,0,1,0,4.2,fd441375-8ff4-4998-a9d9-873cec59c038
12584807-cb5a-4ecf-af25-f7b92fb2d0d6,6a4653572dd67c9f3a51710f,1,我们很想接这个项目，因为是我们擅长的领域。,1,0,1,2.9,a02bbc2f-4755-4c86-8846-55702896f14c
de17b364-a2ea-498a-9156-62ca974ef731,6a465357485d0de3a3517bc2,1,想问一下，品牌方会参与前期的创意讨论吗？,0,1,0,3.5,ad6dca18-f77b-44af-a3e9-b170edfb97a6
d728861f-8d75-4010-9bfd-d0f56365e2c9,6a465357ab8fb1c6d5515865,1,我们擅长品牌类视频拍摄，有大量成功案例。,0,0,1,2.7,
937bb104-b9b9-468e-802d-b2d546be1bae,6a4653570dc8dbb163516340,1,,1,1,1,2.2,
6c2e3d27-097d-4d70-9fff-e4da4dae3123,6a465357551fb6fe28515cfe,1,请问有之前拍摄过的样片可以给我们参考吗？,0,0,1,2.5,6fa1b7e2-a312-41d1-990d-50ac2671c055
fed6d4ec-1777-4021-8378-0718f2e6bd54,6a465357a3f6d8b5ce517a01,1,我们更注重理解品牌内核，而不仅仅是执行拍摄。,0,0,0,3.6,d54d5927-414f-446b-9489-87716b4ec0dc
94cc6d3a-040e-438b-89e7-5c46e370c4e8,6a4653571a43b5590f516b99,1,,1,0,0,2.4,
192549c1-28cd-4d52-a21c-5a0690f06979,6a4653575fe55f60f5516408,1,我们有多年的行业口碑积累，老客户推荐率高。,1,1,1,2.3,
a111efa9-8679-454f-8905-0b09e79b389c,6a465357c2d1f469f5517b3f,1,设备和后期设施齐全，可以一站式完成全流程制作。,0,0,0,2.9,5f345712-4cef-4d0d-8b3e-86303f62f645
a149919b-10e5-412d-8aae-904a66e1d450,6a465357ecd2ff205e5161f8,1,我们的价格合理，但品质不打折扣，性价比突出。,1,0,1,2.3,6b0bc7f0-fff9-4694-8687-8f7f85e33564
d5136e3a-e7fb-417b-bc8d-d0fb4d419db3,6a46535701b7427503516b98,1,团队配备多台4K摄影机和全套蔡司镜头。,1,1,0,3.3,2c3582bc-bfc2-40ea-80ab-8ecd56764a7d
2980fa43-4e7f-4fb5-908e-3afe272a1120,6a4653578c708aa8695161f2,1,,0,1,0,4.3,b1120307-be5e-4bee-950b-c1056cdb5e8c
b8cfbfe0-88b3-496a-82d6-b9cc2625a8da,6a4653572d1bfdfa03517c58,1,+1，请问视频的投放平台主要是哪些？我们好适配格式。,1,1,0,2.3,759bb8d8-2e88-411c-952c-daca2a6839bb
8c1d2e6c-c547-4b4e-8435-2a0e9da7f2d1,6a465357327349b1545169c5,1,,1,1,1,1.6,70bae5f9-95ca-43ab-a25d-f5e95f35193c
7bf38d72-5f7c-48dc-a7d6-e0b7c9c9f3d5,6a4653570f9970adb9516c97,1,团队小而精，服务灵活，比大公司更有责任心。,1,1,1,2.2,a8cc0d77-daa6-4f3c-9634-f278aa234bda
c587b1bd-ce1c-4ddf-8efb-4872d8583442,6a4653574197757ddf5176f7,1,这个需求我们团队非常感兴趣，请给我们一个机会。,1,0,0,1.8,6aa52785-121f-4d52-ba77-4d1db1ff6cc4
eff3334f-ffe0-4e47-9eca-10925a838c61,6a4653574da617d586517fcb,1,您对视频的节奏有偏好吗？快节奏还是舒缓？,1,0,1,2.7,
086b9c29-d828-4b43-8ac6-8ebd27c73266,6a4653579959556f9851704d,1,团队持有多项影视行业专业资格证书。,1,1,1,1.9,
6d878b0f-bd91-4614-adc5-db39b291ed1e,6a46535767ff7fd8a25153c8,1,核心团队稳定，平均从业年限超过8年。,1,1,0,3.6,
127b06dd-7d5c-43de-b587-5a15bdd077a6,6a4653572af8f46e0f517a77,1,我们有专业的摄影棚，可满足各种场景拍摄需求。,1,0,1,3.4,
b869c2c4-1200-4f4d-aefa-ff6093f2d532,6a4653576a69daf0f6516f13,1,+1，建议用反差对比的手法来突出品牌特点。,1,1,0,5,
55cbc874-fa1e-48e9-9dcc-d96afc2ae0d4,6a465357a2d96c54a3516b6d,1,请问有之前拍摄过的样片可以给我们参考吗？,0,0,1,3.4,a6235e01-b88d-4556-94ff-f634b0a41870
e045814f-6db5-4cd6-aec3-542f64a6c062,6a46535791bfd09884516b3e,1,我们有丰富的实景和棚拍经验，场景把控能力强。,1,0,1,2,09d69b7d-0df0-477e-a2ef-e658f6b7a1ba
cbdc67be-bcaf-4f32-969d-2f06931aafac,6a4653573bab164388517042,1,我们的导演有多年广告片拍摄经验，审美在线。,0,1,1,3.5,4e840b6c-d8f4-41bd-bbaa-e1fa424c8be2
b8dbb8b3-127a-40b6-a0ce-e649110c0dce,6a465357dd45a0e2d75167e5,1,我们有丰富的实景和棚拍经验，场景把控能力强。,1,0,1,2.5,64e1fe8d-548e-4598-b4f2-2ff9a004443a
6af3f590-43e7-4bb4-954c-a7ccd6c5f13a,6a465357678e51601851592c,1,,0,0,0,1.3,
71256c65-1530-4927-b1b6-970a77c6d961,6a465357df7437a12f51752e,1,,0,1,1,3.5,
48d37d77-5051-4455-9a04-96170b61c757,6a465357a37212f0e0515fca,1,,0,1,0,3.7,e9727ea7-5622-40ca-8f45-2a60c02fb565
b470bae8-b8e6-458a-aa6e-528a8d8d5013,6a46535737830e1f7951751a,1,请问品牌方有指定的色系或字体要求吗？,1,0,0,3.1,0028dc4b-42a3-43a3-a4c3-93a7ac3fabaa
a58f01aa-9713-4d98-9369-02f029f59a17,6a465357b0237ced8d517398,1,,1,0,1,2.9,0fdbb401-2719-4f07-a331-bf057fe95500
847e49a4-da8d-4d63-b909-3e6cb9fa64b6,6a465357c96580393451565f,1,非常有意向合作，我们团队可以快速响应。,1,0,1,4,95a4593d-98e1-47ad-9588-dff1e2964377
ecb5fafc-0f0f-4493-8af9-17c414f68c19,6a4653572e58067464516b93,1,,1,1,1,3.1,9898e3be-c23a-48bb-88b5-8528a5e101e6
7eec53cb-727f-4ddb-a7d7-15bee3d11082,6a4653571e3c5716a2515e12,1,团队包括编导、摄像、灯光、后期等全职人员。,0,0,0,2,e7466078-61a5-49e1-a4fc-f2960218e6d0
1f55f4c9-7981-4bdf-b4f9-6a1f6d263fd1,6a46535720602a3aed51563e,1,我们很重视这个项目，会安排最好的团队来执行。,0,1,0,4.5,1413c0eb-e37e-4969-97be-fbf676e47820
223db703-6ed2-489e-bcc7-7fc38abd40b4,6a46535715346668265174f7,1,核心团队稳定，配合默契，效率和质量都有保障。,1,0,1,2,
59abefe0-90ff-4962-99e6-e865fe9524b7,6a4653571b3fa22306516b2a,1,请问品牌的核心卖点是什么？视频要重点突出哪些？,1,1,1,3.5,745b18dc-c1ee-4bff-86a7-e06d3e934f48
4cf6019c-b27c-4686-9220-132b749542df,6a465357c68871afc3517d19,1,团队曾获得多个视频类奖项，专业能力得到认可。,0,0,0,4.8,6d7488ed-cb18-4861-bfd8-1c66b25b0d74
57298773-f8e8-4a95-aead-864e36d6c13d,6a465357aa550b780b5164a3,1,从专业角度建议，这个视频可以用电影级调色提升质感。,0,0,1,3.1,
fde8291b-7205-434e-bf16-4ded959e9e71,6a465357748ee984e1517ac1,1,团队配备了专业的制片人进行项目统筹管理。,1,1,1,1.8,
ff37eab1-a9e5-4f55-a16e-56f537ff0df0,6a465357315349d4515151e0,1,我们有专业的摄影棚，可满足各种场景拍摄需求。,0,1,1,2.7,
6362e389-f0e5-47f5-8358-a5ecc1bf9bff,6a4653575e21325ece5153a8,1,请问这个视频的目标受众是谁？我们好精准定位风格。,0,1,0,3.1,7863a150-980c-4824-a5c2-60e10c01611c
f555490f-a4b5-47a9-b05a-7779b5fd660a,6a4653576fb6d198ee515f7d,1,,1,1,1,2.9,
81ba15a3-b636-4c3a-8c8a-f00bfeb347d3,6a465357c0606786ee51724a,1,,0,1,0,3.5,65f94202-5717-4716-bf08-b71d9dd8d941
137f2d02-2ea3-4f53-932e-05aa976d6386,6a4653578e84488479516c4b,1,我们是广告协会会员单位，行业信誉良好。,1,1,0,1.2,7c2d5029-57e9-4422-a3ef-858950256c56
3a25ff09-3864-4fb6-af74-bd279f8990f3,6a465357988621502c517c78,1,,0,0,0,3.3,
0b705402-a910-4897-b098-70ee94029b6b,6a465357adc2d903da5164b4,1,我们有一些新颖的拍摄手法想推荐给您。,1,1,0,3.9,d0ba33de-6e8a-411e-a525-f28e984b68e9
03d5bf78-e5ff-4b0e-b11f-a0470af9e742,6a465357ed2561445f5156ec,1,,0,0,0,3.1,
fc36e266-af48-4946-9219-a2ab6d57b5bd,6a4653574761a97f4d51800f,1,,0,1,1,1.4,
ab5d456c-4d6e-4429-ace0-51ff5dd8a33a,6a4653576fc559ad60515b1a,1,我们有多年的行业口碑积累，老客户推荐率高。,1,1,0,3.6,274fbcb4-aafa-4a43-a605-3f72244527b0
7d19ea2c-935c-425c-a15f-2d2ccafd8d0c,6a4653577f92b163cf51773a,1,,0,0,0,2.8,f8b3c20e-0053-41b4-adf4-1eaee7e92325
0855c286-21ba-44f7-962f-ec6c5d14b124,6a465357055991af5e515ff7,1,执行过程中我们会安排专人跟进，确保每个环节到位。,1,1,0,4,e143bedc-6454-47b1-9cbd-8770e8ad8810
b83b950d-d40c-42a7-9b50-ad12727d9059,6a465357e523d213ce5161e3,1,,1,1,0,4.5,7b8958fc-4a60-40ed-8eb3-c3a1b36ab703
bfecc65b-4c47-40af-8373-f33e479863e1,6a46535722fb0c97185170a9,1,,1,0,0,2.4,
ae94477a-39d4-4c71-b7d0-8ddbe9ba33e2,6a4653579011a79d815160ba,1,团队很感兴趣，可以马上安排沟通具体方案。,0,0,1,2.9,67a5fd93-8040-4f40-a3cc-dfa321772e36
fd0030f9-068d-4cfd-b78a-c9d73f187504,6a4653573fe2d7cd6a515525,1,,1,1,0,1.8,
8079bac8-ee9f-4a41-b76d-7537b4af6ab2,6a465357d9a42bdf7d5175a1,1,建议从用户痛点切入，让视频更有共鸣。,1,0,0,2.4,910dad25-4609-48f6-a342-b9275d9410dd
4ec4f86f-88bc-42c2-9100-fc7a8507594d,6a465357b189d76b53516132,1,我们有多年的行业口碑积累，老客户推荐率高。,1,1,0,2.5,
cf7ca1f8-1a1b-4279-a8d4-85da42375b94,6a46535760669c8cd45154a6,1,我们不只是拍视频，更懂得如何用视频帮品牌增长。,1,0,0,2.5,
7ff67513-6629-4b6b-b836-6b3ac5abbae1,6a4653573bed8b499151792a,1,,1,0,0,2.2,
7321720f-088a-4c3f-9cc5-9a22828b3603,6a465357097d615fe5515f09,1,,0,0,0,1.7,cab346ce-0e44-481a-94e3-7af224c28cc2
c06a8300-b5f7-4983-af6a-75836efcf1f5,6a4653577f388993e7516d5f,1,,0,0,1,2.2,02b1ef4b-0894-4fa6-9d74-a22c1042ae93
d4ea0ed6-c5e9-4928-948c-7a22ae5fb871,6a4653573bc0e9836a517010,1,,1,1,0,2.9,f6f5bf4f-0efb-4b6d-b105-5b88368983ca
4debc292-d2c2-40b2-8bf0-48f9df4cb2c7,6a4653572365fb1751516ee5,1,您希望视频呈现什么风格？高端大气还是亲民接地气？,1,1,1,3.9,7d45a5eb-2d72-469e-8487-286e0e2b4392
86923d54-e7b5-4157-b524-14d796de1da6,6a4653574302e12d6951617f,1,我们很想接这个项目，因为是我们擅长的领域。,0,1,1,2,1ca9a3fa-cfed-43bb-87a0-84f2d29da411
7f69a52c-6449-418c-9901-4e0410a0268a,6a4653575939c6b0ec517b31,1,,1,0,0,2.9,3a24ea58-f8a9-4b12-9fbe-3c23a459d6c1
264fa1d8-5c61-497d-adef-7981bf637bdd,6a4653577d524458c4517aa6,1,我们可以安排导演上门沟通，深入了解您的需求。,0,1,1,3,
4c3d85c1-f7da-459e-a976-773c7658c7c0,6a465357b017e26c26515be2,1,我们做过同类产品的推广视频，转化效果很好。,0,1,0,2.2,2f8597e3-7d66-474b-91b2-6d46ee6257a7
5dcd094e-a78e-4c2f-bc35-daa8e416cbfc,6a465357dd917c66cf517b69,1,这个视频主要想达成什么效果？品牌曝光还是转化？,1,1,0,2.6,
352b209e-407f-4b2b-8a19-0bfcbe80b2af,6a46535717eafad4e8516867,1,我们团队有很多独特的创意视角，可以跟您分享。,1,1,0,3.5,092f0e01-909a-406f-97ac-3175ce420f7f
b5a649c7-bc35-43e2-9ff2-6e0b559db013,6a46535757775aa28c5162df,1,设备齐全，从索尼FX6到RED都有，满足不同档次需求。,1,0,0,1.9,6dd01eae-6a3e-48fd-a0ec-81132b9ad32b
095890e8-9219-4b4b-9a24-f8e025158744,6a4653572305eada7c516a84,1,请问品牌的主色调和VI规范有吗？我们可以配合。,1,0,1,4.3,1bb378f9-58a3-4665-b086-1879f0a26df2
e6fc1b30-d9fc-43d6-9661-4be14519277e,6a46535702ddfd579851754b,1,,1,0,1,4.2,325baa96-c08e-4d9f-9029-1f6d4631f4d9
ae8b81dc-a393-4791-a918-3d8eb833c850,6a465357a461cc0e1951633f,1,,0,0,1,2.4,47e1f195-b4c6-4ed4-b449-935c25b04784
2cba3ee4-8d55-478b-8e3b-2e446f6c75aa,6a465357a1d2023b625172f1,1,案例涵盖了从初创品牌到上市公司的不同需求。,1,0,1,3.3,3bae6b78-0253-4961-81b2-8dcf6922a400
8f0f10fe-d4e5-47d0-ab15-cd657931432d,6a465357aa7898306e51669e,1,,1,0,0,3.6,79ae894b-bfb4-4a0d-a6b7-de5ada5a7d9c
ac1858e1-dbfd-48f8-a1a3-ccc6d470d4bf,6a465357569bd6314f51565b,1,,0,0,1,3,b74afc1a-e15c-4efa-a057-9a668b8b73a1
7ccc5ccf-5e05-49fb-9ae0-f7b978e5e32e,6a4653573185c511fe517469,1,我们的作品辨识度高，风格鲜明，不容易同质化。,0,0,1,4.7,
5a9d8cb3-9aa7-49e5-8d94-eb4c6b57c33a,6a4653574bf76f3a2c517946,1,从创意角度，这个视频可以用情感线贯穿，更有感染力。,1,0,0,3.9,
ae733de2-d860-4942-ab0d-98c2f123445c,6a465357ab91a8e48951702f,1,我们有档期可以接，而且对这个品类特别熟悉。，期待,0,0,1,3.1,4d1b4af0-6d21-4973-b808-2f88e0d5c770
